"";"id";"geometry";"doy.obs";"ndvi.obs";"ndvi.max";"ndvi.max.doy";"ndvi.pred";"ndvi.max.date"
"196";25;c(639180, 7691730);2023-07-26;0,205632878062632;0,216093290298886;246,075727672946;0,152722183082005;2023-09-03
"197";25;c(639180, 7691730);2023-08-01;0,222304648862512;0,216093290298886;246,075727672946;0,170689097227296;2023-09-03
"198";25;c(639180, 7691730);2023-08-17;0,218253968253968;0,216093290298886;246,075727672946;0,203991891126861;2023-09-03
"199";25;c(639180, 7691730);2023-09-10;0,20454035622953;0,216093290298886;246,075727672946;0,2141034169872;2023-09-03
"200";25;c(639180, 7691730);2023-09-20;0,190008269981502;0,216093290298886;246,075727672946;0,2042056089158;2023-09-03
"201";26;c(639210, 7691730);2023-06-08;-0,043657875906986;0,225169799221476;235,960392993227;-0,0685454650956672;2023-08-23
"202";26;c(639210, 7691730);2023-07-02;-0,0167389807949054;0,225169799221476;235,960392993227;0,0860802940405847;2023-08-23
"203";26;c(639210, 7691730);2023-07-08;0,171055890365723;0,225169799221476;235,960392993227;0,115810577906814;2023-08-23
"204";26;c(639210, 7691730);2023-07-26;0,207636409702629;0,225169799221476;235,960392993227;0,183578655261954;2023-08-23
"205";26;c(639210, 7691730);2023-08-01;0,203060827460983;0,225169799221476;235,960392993227;0,199027089649462;2023-08-23
"206";26;c(639210, 7691730);2023-08-17;0,223753615790369;0,225169799221476;235,960392993227;0,222767320858111;2023-08-23
"207";26;c(639210, 7691730);2023-09-10;0,20743394536498;0,225169799221476;235,960392993227;0,210771502734133;2023-08-23
"208";26;c(639210, 7691730);2023-09-20;0,185858871863561;0,225169799221476;235,960392993227;0,18891272844121;2023-08-23
"209";27;c(639240, 7691730);2023-06-08;-0,0417874677267007;0,271403417082183;226,307894041733;-0,0191975646193896;2023-08-14
"210";27;c(639240, 7691730);2023-07-02;0,0862210819466968;0,271403417082183;226,307894041733;0,151094116106833;2023-08-14
"211";27;c(639240, 7691730);2023-07-08;0,338350646597414;0,271403417082183;226,307894041733;0,182120876128465;2023-08-14
"212";27;c(639240, 7691730);2023-07-26;0,215131703801637;0,271403417082183;226,307894041733;0,247490371810272;2023-08-14
"213";27;c(639240, 7691730);2023-08-01;0,235262393694254;0,271403417082183;226,307894041733;0,260043275578937;2023-08-14
"214";27;c(639240, 7691730);2023-08-17;0,242925518515409;0,271403417082183;226,307894041733;0,270938527970429;2023-08-14
"215";27;c(639240, 7691730);2023-09-10;0,223878033068499;0,271403417082183;226,307894041733;0,225701885708986;2023-08-14
"216";27;c(639240, 7691730);2023-09-20;0,203253450044928;0,271403417082183;226,307894041733;0,18504387113353;2023-08-14
"217";28;c(639270, 7691730);2023-06-08;-0,043328644955634;0,272627603008004;228,030831733933;-0,025963603566197;2023-08-16
"218";28;c(639270, 7691730);2023-07-02;0,0859132181278178;0,272627603008004;228,030831733933;0,14556705072755;2023-08-16
"219";28;c(639270, 7691730);2023-07-08;0,303778917617502;0,272627603008004;228,030831733933;0,177170903632941;2023-08-16
"220";28;c(639270, 7691730);2023-07-26;0,224500083173697;0,272627603008004;228,030831733933;0,244913316721068;2023-08-16
"221";28;c(639270, 7691730);2023-08-01;0,249283429568396;0,272627603008004;228,030831733933;0,258471072549582;2023-08-16
"222";28;c(639270, 7691730);2023-08-17;0,242135326977194;0,272627603008004;228,030831733933;0,272568747219339;2023-08-16
"223";28;c(639270, 7691730);2023-09-10;0,218215342395266;0,272627603008004;228,030831733933;0,233561602297414;2023-08-16
