X,Y,2022-04-04,2022-05-12,2022-05-29,2022-06-08,2022-07-08,2022-07-18,2022-07-21,2022-07-26,2022-08-12,2022-09-16,2022-09-24,2022-09-29,2022-10-06,2022-11-08,id
315095,6764195,-0.00852665174105654,-0.0189250567751703,-0.0840035746201966,-0.0591446769790719,0.470892626131953,0.17865055387714,0.535820196659903,0.531834617198554,0.542682926829268,0.262978142076503,0.22786547700755,-0.0393765381460213,-0.0469026548672566,-0.031241655540721,"89"
315105,6764195,-0.0121322265337197,-0.0165321030372933,-0.0819081908190819,-0.062904717853839,0.448932676518883,0.173313455087589,0.492866407263294,0.508196721311475,0.514896272032444,0.257915332621843,0.227517018989609,-0.0456602221308104,-0.0391807658058771,-0.0458502611723738,"90"
315115,6764195,-0.0139507272187593,-0.0159099728366317,-0.0832769126607989,-0.0686882609694464,0.486235645744848,0.16374269005848,0.522262146539603,0.538461538461538,0.535510937968235,0.256002705444707,0.221763085399449,-0.0324149108589951,-0.0508033000434216,-0.0643776824034335,"91"
315125,6764195,-0.0105951084265769,-0.0163297045101089,-0.0831580742340704,-0.0640937284631289,0.507481296758105,0.170657544659825,0.539557206997987,0.569309156301514,0.557086325663198,0.247478143913921,0.228282828282828,-0.043655650754794,-0.0424879544459045,-0.0611998794091046,"92"
315135,6764195,-0.00583618434292614,-0.0175301908843007,-0.0826654453858484,-0.0573099415204678,0.501901140684411,0.190821256038647,0.522340083574413,0.559686587801506,0.553843830237124,0.262465373961219,0.236288375301828,-0.0428689200329761,-0.0486390004462294,-0.0650851581508516,"93"
315145,6764195,-0.0128418190058921,-0.0160847391133778,-0.0821917808219178,-0.0634328358208955,0.501999040460579,0.188376346271083,0.503142573602382,0.553929961089494,0.54795151143164,0.269190691212226,0.241596638655462,-0.0441176470588235,-0.0478299379982285,-0.0633572828216852,"94"
315155,6764195,-0.0137429264349232,-0.0137308748528835,-0.080810380150239,-0.0654161781946073,0.491048593350384,0.162311955661124,0.515556279524352,0.544406357120598,0.536611684908278,0.254779283976364,0.228999651446497,-0.0497737556561086,-0.0518251464623704,-0.0803603603603604,"95"
315165,6764195,-0.0159378831221904,-0.0161226897365317,-0.0834097158570119,-0.0641686182669789,0.507046664578766,0.168339768339768,0.558361564521096,0.55095785440613,0.551558752997602,0.236125473974492,0.207100591715976,-0.0470538363713438,-0.0555940023068051,-0.0951650038372985,"96"
315175,6764195,-0.0111909650924025,-0.0153482880755608,-0.0829134218964727,-0.0660421545667447,0.518723143032535,0.168241965973535,0.575903614457831,0.562640323304894,0.560802833530106,0.229231299551879,0.205412907702984,-0.0468156895824547,-0.0507380073800738,-0.0981619084865076,"97"
315185,6764195,-0.012710127101271,-0.0153121319199058,-0.0824175824175824,-0.0612819910777178,0.505691564010603,0.161623616236162,0.584816132858837,0.549421742482652,0.554689841174708,0.256072172102706,0.230288294546718,-0.0469741853575963,-0.0488479262672811,-0.0756646216768916,"98"
