system:index,AOT_RETRIEVAL_ACCURACY,AOT_RETRIEVAL_METHOD,BOA_ADD_OFFSET_B1,BOA_ADD_OFFSET_B10,BOA_ADD_OFFSET_B11,BOA_ADD_OFFSET_B12,BOA_ADD_OFFSET_B2,BOA_ADD_OFFSET_B3,BOA_ADD_OFFSET_B4,BOA_ADD_OFFSET_B5,BOA_ADD_OFFSET_B6,BOA_ADD_OFFSET_B7,BOA_ADD_OFFSET_B8,BOA_ADD_OFFSET_B8A,BOA_ADD_OFFSET_B9,CLOUDY_PIXEL_OVER_LAND_PERCENTAGE,CLOUDY_PIXEL_PERCENTAGE,CLOUD_COVERAGE_ASSESSMENT,CLOUD_SHADOW_PERCENTAGE,DARK_FEATURES_PERCENTAGE,DATASTRIP_ID,DATATAKE_IDENTIFIER,DATATAKE_TYPE,DATE,DEGRADED_MSI_DATA_PERCENTAGE,FORMAT_CORRECTNESS,GENERAL_QUALITY,GENERATION_TIME,GEOMETRIC_QUALITY,GRANULE_ID,GRANULE_MEAN_AOT,GRANULE_MEAN_WV,HIGH_PROBA_CLOUDS_PERCENTAGE,L2A_QUALITY,MEAN_INCIDENCE_AZIMUTH_ANGLE_B1,MEAN_INCIDENCE_AZIMUTH_ANGLE_B10,MEAN_INCIDENCE_AZIMUTH_ANGLE_B11,MEAN_INCIDENCE_AZIMUTH_ANGLE_B12,MEAN_INCIDENCE_AZIMUTH_ANGLE_B2,MEAN_INCIDENCE_AZIMUTH_ANGLE_B3,MEAN_INCIDENCE_AZIMUTH_ANGLE_B4,MEAN_INCIDENCE_AZIMUTH_ANGLE_B5,MEAN_INCIDENCE_AZIMUTH_ANGLE_B6,MEAN_INCIDENCE_AZIMUTH_ANGLE_B7,MEAN_INCIDENCE_AZIMUTH_ANGLE_B8,MEAN_INCIDENCE_AZIMUTH_ANGLE_B8A,MEAN_INCIDENCE_AZIMUTH_ANGLE_B9,MEAN_INCIDENCE_ZENITH_ANGLE_B1,MEAN_INCIDENCE_ZENITH_ANGLE_B10,MEAN_INCIDENCE_ZENITH_ANGLE_B11,MEAN_INCIDENCE_ZENITH_ANGLE_B12,MEAN_INCIDENCE_ZENITH_ANGLE_B2,MEAN_INCIDENCE_ZENITH_ANGLE_B3,MEAN_INCIDENCE_ZENITH_ANGLE_B4,MEAN_INCIDENCE_ZENITH_ANGLE_B5,MEAN_INCIDENCE_ZENITH_ANGLE_B6,MEAN_INCIDENCE_ZENITH_ANGLE_B7,MEAN_INCIDENCE_ZENITH_ANGLE_B8,MEAN_INCIDENCE_ZENITH_ANGLE_B8A,MEAN_INCIDENCE_ZENITH_ANGLE_B9,MEAN_SOLAR_AZIMUTH_ANGLE,MEAN_SOLAR_ZENITH_ANGLE,MEDIUM_PROBA_CLOUDS_PERCENTAGE,MGRS_TILE,NODATA_PIXEL_PERCENTAGE,NOT_VEGETATED_PERCENTAGE,OZONE_SOURCE,OZONE_VALUE,PROCESSING_BASELINE,PRODUCT_ID,RADIATIVE_TRANSFER_ACCURACY,RADIOMETRIC_QUALITY,REFLECTANCE_CONVERSION_CORRECTION,SATURATED_DEFECTIVE_PIXEL_PERCENTAGE,SENSING_ORBIT_DIRECTION,SENSING_ORBIT_NUMBER,SENSOR_QUALITY,SNOW_ICE_PERCENTAGE,SOLAR_IRRADIANCE_B1,SOLAR_IRRADIANCE_B10,SOLAR_IRRADIANCE_B11,SOLAR_IRRADIANCE_B12,SOLAR_IRRADIANCE_B2,SOLAR_IRRADIANCE_B3,SOLAR_IRRADIANCE_B4,SOLAR_IRRADIANCE_B5,SOLAR_IRRADIANCE_B6,SOLAR_IRRADIANCE_B7,SOLAR_IRRADIANCE_B8,SOLAR_IRRADIANCE_B8A,SOLAR_IRRADIANCE_B9,SPACECRAFT_NAME,THIN_CIRRUS_PERCENTAGE,UNCLASSIFIED_PERCENTAGE,VEGETATION_PERCENTAGE,WATER_PERCENTAGE,WATER_VAPOUR_RETRIEVAL_ACCURACY,.geo
20230725T151811_20230725T152227_T21WXS,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,82.797408,87.540311,87.540311,0.894675,0.019488,S2A_OPER_MSI_L2A_DS_2APS_20230725T214955_S20230725T152227_N05.09,GS2A_20230725T151811_042250_N05.09,INS-NOBS,2023-07-25T15:23:43.048,0.0084,PASSED,PASSED,1.690321795E12,PASSED,L2A_T21WXS_A042250_20230725T152227,0.08456,1.067932,74.037099,PASSED,113.819865648614,113.505771233158,113.595697793575,113.687587600998,113.207175832551,113.353134749213,113.469393392369,113.539455491412,113.58808096829,113.584290806607,113.283002099535,113.593098906516,113.825288040496,7.62298787866223,7.44403526026622,7.48805450513036,7.57323479083058,7.38932634402161,7.41078027091201,7.44890364671331,7.47385428920803,7.50171128960404,7.54318258152564,7.4026972807504,7.57396291226989,7.66007345562824,175.20602708283,49.3219428020154,12.80438,21WXS,3.589401,0.444049,AUX_ECMWFT,306.866834,05.09,S2A_MSIL2A_20230725T151811_N0509_R068_T21WXS_20230725T214955,0.0,PASSED,0.968632905482713,0.0,DESCENDING,68.0,PASSED,1.147733,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,0.698838,0.002275,0.001022,9.95044,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230725T151811_20230725T152227_T21WXT,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,18.991229,41.641229,41.641229,0.002532,0.730682,S2A_OPER_MSI_L2A_DS_2APS_20230725T214955_S20230725T152227_N05.09,GS2A_20230725T151811_042250_N05.09,INS-NOBS,2023-07-25T15:23:28.773,0.0168,PASSED,PASSED,1.690321795E12,PASSED,L2A_T21WXT_A042250_20230725T152227,0.06004,0.902793,26.601797,PASSED,115.010692895734,114.203143238658,114.541115841336,114.932474317771,113.605611920809,113.933995898029,114.227881237119,114.395667414159,114.577753505342,114.74312143805,113.769902494575,114.853818702983,115.159869071801,9.02267493657285,8.88766178557639,8.93065202868185,8.9969637968668,8.85198084235764,8.87397066952093,8.90243583231503,8.9212444081657,8.94498104669155,8.96836731130535,8.86178937178206,8.98661208857932,9.05347272231088,175.39542525713,50.2102350066876,8.525608,21WXT,30.683276,16.927259,AUX_ECMWFT,306.722118,05.09,S2A_MSIL2A_20230725T151811_N0509_R068_T21WXT_20230725T214955,0.0,PASSED,0.968632905482713,0.0,DESCENDING,68.0,PASSED,26.681626,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,6.513826,0.259638,3.562571,10.194461,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230725T151811_20230725T152227_T22WDB,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,93.750376,97.496718,97.496718,0.943318,0.006632000000000001,S2A_OPER_MSI_L2A_DS_2APS_20230725T214955_S20230725T152227_N05.09,GS2A_20230725T151811_042250_N05.09,INS-NOBS,2023-07-25T15:23:39.922,0.0,PASSED,PASSED,1.690321795E12,PASSED,L2A_T22WDB_A042250_20230725T152227,0.091208,1.105997,90.081757,PASSED,113.774829855638,114.444189181927,114.050742044531,113.871550045201,115.610801869784,114.803053864681,114.33340656188,114.157377359637,114.016111208006,113.919657384711,115.154543960149,113.834410005114,113.718720977186,5.24367229053938,4.94120762495361,5.05119213241914,5.17810676136585,4.83347800734177,4.89672607819977,4.96571268505003,5.01758523035255,5.06760989654204,5.12124990816117,4.86264647891923,5.17816467418215,5.30844067757113,176.463617499827,49.3353456989474,6.9442,22WDB,0.0,0.077734,AUX_ECMWFT,308.601266,05.09,S2A_MSIL2A_20230725T151811_N0509_R068_T22WDB_20230725T214955,0.0,PASSED,0.968632905482713,0.0,DESCENDING,68.0,PASSED,0.4194840000000001,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,0.470755,0.027312,0.002409,1.026393,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230725T151811_20230725T152227_T22WDC,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,14.817463,37.697363,37.697363,0.004305,0.646634,S2A_OPER_MSI_L2A_DS_2APS_20230725T214955_S20230725T152227_N05.09,GS2A_20230725T151811_042250_N05.09,INS-NOBS,2023-07-25T15:23:26.473,0.0098,PASSED,PASSED,1.690321795E12,PASSED,L2A_T22WDC_A042250_20230725T152227,0.060354,0.86809,20.798683,PASSED,114.531257875776,114.202397552588,114.342652663561,114.455667797183,113.904133261026,114.033579930549,114.163535853465,114.24441052142,114.315034621752,114.401461859407,113.965212939842,114.45531577081,114.581086746507,7.95672166907784,7.77819475081277,7.83837088022528,7.91409029802364,7.73996799370806,7.77168746124055,7.80682382900546,7.82600827595427,7.8522082160198,7.88772718089301,7.75649489879075,7.91886593449373,7.99390598425392,176.38131675003,50.2321291168338,9.887917,22WDC,7.432716,20.254444,AUX_ECMWFT,307.53198,05.09,S2A_MSIL2A_20230725T151811_N0509_R068_T22WDC_20230725T214955,0.0,PASSED,0.968632905482713,0.0,DESCENDING,68.0,PASSED,24.662368,1884.69,367.15,245.59,85.25,1959.66,1823.24,1512.06,1424.64,1287.61,1162.08,1041.63,955.32,812.92,Sentinel-2A,7.010762999999999,0.211374,3.5075649999999996,13.015948000000002,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230726T153819_20230726T153828_T21WXS,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.017713,2.595736,2.595736,0.002516,0.020943,S2B_OPER_MSI_L2A_DS_2BPS_20230726T184037_S20230726T153828_N05.09,GS2B_20230726T153819_033356_N05.09,INS-NOBS,2023-07-26T15:43:39.222,0.0214,PASSED,PASSED,1.690396837E12,PASSED,L2A_T21WXS_A033356_20230726T153828,0.129169,0.920917,0.186645,PASSED,297.891734668073,297.38809467521,297.590954723543,297.819368409572,297.241373506626,297.413682688405,297.540935250224,297.612583743467,297.728282802139,297.775423544919,297.315993962489,297.915059240033,297.992959233844,7.14941281269125,6.97444727684248,7.03729584185762,7.11592293220488,6.91468670206742,6.94436760104774,6.98378937395703,7.01132679401407,7.0439150744234,7.07580194708748,6.92963982989605,7.11589766268468,7.20178191546391,181.403804461373,49.4910246666839,2.408922,21WXS,1.763557,5.583804,AUX_ECMWFT,312.84135,05.09,S2B_MSIL2A_20230726T153819_N0509_R011_T21WXS_20230726T184037,0.0,PASSED,0.968793158767375,0.0,ASCENDING,11.0,PASSED,1.657183,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,1.69E-4,0.00872,6.211183,83.919913,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230726T153819_20230726T153828_T21WXT,0.0,SEN2COR_DDV,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.241054,0.998832,0.998832,0.026722,1.759918,S2B_OPER_MSI_L2A_DS_2BPS_20230726T184037_S20230726T153828_N05.09,GS2B_20230726T153819_033356_N05.09,INS-NOBS,2023-07-26T15:43:25.839,0.0073,PASSED,PASSED,1.690396837E12,PASSED,L2A_T21WXT_A033356_20230726T153828,0.101104,0.917481,0.228792,PASSED,269.688013807192,270.827952628041,269.635463147166,269.258720193942,272.644557094258,271.61419020218,270.330800775951,270.390860884016,270.156875109378,269.962254535589,272.265315882319,269.385611525029,269.579599559773,4.48543848316842,4.1393792056218,4.26588015534714,4.42237035004358,3.98795711444816,4.07468673708928,4.16102791339684,4.21964227521884,4.27972850545163,4.34360003482259,4.03165837913708,4.40596671171614,4.55785553457193,181.514261643078,50.3859670297008,0.756481,21WXT,0.0,24.87088,AUX_ECMWFT,314.428535,05.09,S2B_MSIL2A_20230726T153819_N0509_R011_T21WXT_20230726T184037,0.0,PASSED,0.968793158767375,0.0,ASCENDING,11.0,PASSED,30.529290000000003,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,0.01356,0.100385,9.180716,32.533255,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230726T153819_20230726T153828_T22WDB,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.017652,0.892879,0.892879,3.97E-4,0.017932,S2B_OPER_MSI_L2A_DS_2BPS_20230726T184037_S20230726T153828_N05.09,GS2B_20230726T153819_033356_N05.09,INS-NOBS,2023-07-26T15:43:35.518,0.027,PASSED,PASSED,1.690396837E12,PASSED,L2A_T22WDB_A033356_20230726T153828,0.096058,0.901968,0.047199,PASSED,299.456345714265,298.868052792309,299.118785546025,299.347599979073,298.681113592001,298.860829282624,299.025362278563,299.10929493916,299.209368073171,299.299300587644,298.763298065964,299.400832390704,299.561417566491,8.82473290108098,8.68213389794624,8.73875368110826,8.80118585257549,8.63666531047905,8.66853871491998,8.69955615236658,8.71979636992728,8.74244872310446,8.76750523802355,8.64763927143586,8.79481066158757,8.85752903430627,182.654077171249,49.5438143991447,0.8454,22WDB,23.084117,7.250858,AUX_ECMWFT,313.537577,05.09,S2B_MSIL2A_20230726T153819_N0509_R011_T22WDB_20230726T184037,0.0,PASSED,0.968793158767375,0.0,ASCENDING,11.0,PASSED,1.9906760000000001,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,2.8E-4,0.007997,6.660893,83.178365,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230726T153819_20230726T153828_T22WDC,0.0,SEN2COR_DDV,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,2.396958,1.988484,1.988484,0.015352,0.966374,S2B_OPER_MSI_L2A_DS_2BPS_20230726T184037_S20230726T153828_N05.09,GS2B_20230726T153819_033356_N05.09,INS-NOBS,2023-07-26T15:43:22.945,0.0175,PASSED,PASSED,1.690396837E12,PASSED,L2A_T22WDC_A033356_20230726T153828,0.096629,0.870231,0.004917,PASSED,295.167297325985,294.854659963489,294.939634632769,295.116368102998,295.085449574902,294.977193885268,294.987447599074,295.006127359829,295.058734793373,295.102823884874,295.011481717364,295.16815148436,295.238118720207,6.14355395444886,5.91619127648517,5.99932409598767,6.10845654375061,5.82686939286316,5.87335392413935,5.92981221778971,5.96569539168543,6.00505995883316,6.04785682115184,5.84810610288544,6.09371230936316,6.19700527446554,182.493731616969,50.4375030918474,0.130527,22WDC,0.0,22.703578,AUX_ECMWFT,313.813908,05.09,S2B_MSIL2A_20230726T153819_N0509_R011_T22WDC_20230726T184037,0.0,PASSED,0.968793158767375,0.0,ASCENDING,11.0,PASSED,25.591331999999998,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,1.85304,0.004496,8.713119,40.017265,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230729T154819_20230729T154940_T21WXS,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,3.563907,76.159257,76.159257,0.032831,0.146143,S2B_OPER_MSI_L2A_DS_2BPS_20230729T181552_S20230729T154940_N05.09,GS2B_20230729T154819_033399_N05.09,INS-NOBS,2023-07-29T15:53:34.685,0.0101,PASSED,PASSED,1.690654552E12,PASSED,L2A_T21WXS_A033399_20230729T154940,0.186963,1.047864,60.978781999999995,PASSED,304.838593325661,302.512007531091,303.508779995461,304.490011637736,301.22894488103,302.049733163606,302.808118332884,303.213619630879,303.631730515104,304.040569947864,301.637893215828,304.456071757316,305.261647009643,10.701628992592,10.5915524652067,10.6315382160105,10.6821333974755,10.5548311918345,10.5750082747748,10.600388105611,10.616795071901,10.6352702170891,10.6555760735115,10.5639555808224,10.6778211208284,10.728286570512,184.479216456426,50.2282144887343,15.166847,21WXS,78.818357,6.416764,AUX_ECMWFT,338.58555,05.09,S2B_MSIL2A_20230729T154819_N0509_R054_T21WXS_20230729T181552,0.0,PASSED,0.969322959533491,0.0,DESCENDING,54.0,PASSED,6.244541,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,0.013627,0.048558,1.9283009999999998,9.023603,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230729T154819_20230729T154940_T21WXT,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,25.172833,36.128253,36.128253,5.025624,1.538795,S2B_OPER_MSI_L2A_DS_2BPS_20230729T181552_S20230729T154940_N05.09,GS2B_20230729T154819_033399_N05.09,INS-NOBS,2023-07-29T15:53:22.412,0.0286,PASSED,PASSED,1.690654552E12,PASSED,L2A_T21WXT_A033399_20230729T154940,0.115693,1.065061,26.590696,PASSED,301.530413749487,300.697893232455,301.049957573451,301.38838480924,300.332658958847,300.606983556872,300.863218829388,300.996086690626,301.143908328314,301.28077634342,300.468333544266,301.427732155101,301.680008779654,9.15096957237986,9.02272072702117,9.0692784986657,9.12852498255668,8.9799249533742,9.00292642115671,9.03227808841198,9.05143842947784,9.07291891162804,9.09668827102135,8.99027175029595,9.12262781043533,9.18215998817699,184.551499121088,51.1226757375471,9.007157,21WXT,33.74759,18.734315,AUX_ECMWFT,332.505676,05.09,S2B_MSIL2A_20230729T154819_N0509_R054_T21WXT_20230729T181552,0.0,PASSED,0.969322959533491,0.0,DESCENDING,54.0,PASSED,27.274272,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,0.530399,0.784779,4.535258,5.978698,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230729T154819_20230729T154940_T22WDB,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,5.323538,24.412994,24.412994,1.474431,1.2242340000000003,S2B_OPER_MSI_L2A_DS_2BPS_20230729T181552_S20230729T154940_N05.09,GS2B_20230729T154819_033399_N05.09,INS-NOBS,2023-07-29T15:53:28.962,0.0,PASSED,PASSED,1.690654552E12,PASSED,L2A_T22WDB_A033399_20230729T154940,0.145315,1.066565,17.026646,PASSED,309.520806429721,305.505469747337,307.231090940485,308.936026138285,303.200171198915,304.636101290516,305.960776266845,306.673117620457,307.396426604763,308.111154292071,303.916823002867,308.829417397747,310.252030295613,11.4909141656449,11.3851605319423,11.4236742535206,11.4719914874606,11.3498738680051,11.3697360394605,11.3943497326859,11.410094304783,11.4279085616327,11.4473241923148,11.3589041534041,11.4686664574418,11.5163741827285,185.717608465891,50.3002720016966,7.386347,22WDB,98.176622,21.158801,AUX_ECMWFT,339.905367,05.09,S2B_MSIL2A_20230729T154819_N0509_R054_T22WDB_20230729T181552,0.0,PASSED,0.969322959533491,0.0,DESCENDING,54.0,PASSED,35.548285,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,0.0,5.792186,7.638181,2.750888,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230729T154819_20230729T154940_T22WDC,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,17.212528,32.108223,32.108223,0.8754300000000002,1.322981,S2B_OPER_MSI_L2A_DS_2BPS_20230729T181552_S20230729T154940_N05.09,GS2B_20230729T154819_033399_N05.09,INS-NOBS,2023-07-29T15:53:19.446,0.0218,PASSED,PASSED,1.690654552E12,PASSED,L2A_T22WDC_A033399_20230729T154940,0.12584,1.05422,24.813493,PASSED,303.462345182817,302.039146733835,302.704248400341,303.248115615548,301.364045325167,301.838934744191,302.284983024105,302.531552831316,302.805522461399,303.015539647006,301.59091706246,303.257984473469,303.709157712732,10.0492583742419,9.91599708651946,9.97443842698578,10.028847194307,9.87722686147845,9.90675370014294,9.94185156885859,9.96754312410147,9.9779912678786,10.0003638557862,9.88670747417601,10.023820932394,10.0774334069418,185.521746648962,51.1886783207256,6.732252,22WDC,59.251201,21.727185,AUX_ECMWFT,333.394623,05.09,S2B_MSIL2A_20230729T154819_N0509_R054_T22WDC_20230729T181552,0.0,PASSED,0.969322959533491,0.0,DESCENDING,54.0,PASSED,31.728277,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,0.562478,0.346401,4.617192,7.27431,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230730T151809_20230730T151807_T21WXS,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,81.039232,68.508756,68.508756,0.21981899999999996,5.38E-4,S2B_OPER_MSI_L2A_DS_2BPS_20230730T192601_S20230730T151807_N05.09,GS2B_20230730T151809_033413_N05.09,INS-NOBS,2023-07-30T15:23:43.577,0.0197,PASSED,PASSED,1.690745161E12,PASSED,L2A_T21WXS_A033413_20230730T151807,0.313732,1.130009,31.749448,PASSED,114.625471710063,114.466694547888,114.547916493991,114.617307819124,114.187614422544,114.298108899704,114.371993166302,114.427373544356,114.494354007465,114.518988413173,114.252177500039,114.544763718505,114.645921755296,7.61529329704316,7.44210520949018,7.50651673454836,7.57873996581605,7.38683666639715,7.42144601487779,7.46419550888273,7.48744799226256,7.51546109523757,7.5451966334727,7.40027624873194,7.57855442168769,7.65516870584014,175.284051844947,50.4689536170054,28.203656999999996,21WXS,3.74733,2.041288,AUX_ECMWFT,334.795911,05.09,S2B_MSIL2A_20230730T151809_N0509_R068_T21WXS_20230730T192601,0.0,PASSED,0.96951292950941,0.0,ASCENDING,68.0,PASSED,0.12413700000000001,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,8.555647,0.323812,0.251315,28.530335000000004,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230730T151809_20230730T151807_T21WXT,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,80.856103,72.664183,72.664183,0.184917,0.086979,S2B_OPER_MSI_L2A_DS_2BPS_20230730T192601_S20230730T151807_N05.09,GS2B_20230730T151809_033413_N05.09,INS-NOBS,2023-07-30T15:23:29.292,0.0074,PASSED,PASSED,1.690745161E12,PASSED,L2A_T21WXT_A033413_20230730T151807,0.340705,1.079366,37.509739,PASSED,115.791315658904,114.964785726204,115.294536618509,115.652155871065,114.355491981397,114.680497880328,114.972338352806,115.136791761078,115.26451133193,115.421835434256,114.532659222572,115.568110929649,115.937188837494,9.02721908713857,8.89160646303547,8.94065223107151,8.99989727193523,8.85171038593291,8.87972506138298,8.90866734862746,8.92773514172542,8.95151366741423,8.97516165985224,8.86455980374323,9.00096609057617,9.05582277969628,175.468786045693,51.3573857366885,19.406335,21WXT,31.006521,4.708338,AUX_ECMWFT,333.958688,05.09,S2B_MSIL2A_20230730T151809_N0509_R068_T21WXT_20230730T192601,0.0,PASSED,0.96951292950941,0.0,ASCENDING,68.0,PASSED,2.54498,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,15.74811,2.925317,0.999937,15.885347,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230730T151809_20230730T151807_T22WDB,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,83.859062,74.268329,74.268329,0.34911,0.0037689999999999998,S2B_OPER_MSI_L2A_DS_2BPS_20230730T192601_S20230730T151807_N05.09,GS2B_20230730T151809_033413_N05.09,INS-NOBS,2023-07-30T15:23:40.450,0.023,PASSED,PASSED,1.690745161E12,PASSED,L2A_T22WDB_A033413_20230730T151807,0.312589,1.119116,44.536927,PASSED,114.892245889746,115.929318991562,115.343656223985,115.051109007935,117.17857265384,116.197232970772,115.632231461675,115.414423696182,115.219468258393,115.078065293271,116.621219127077,114.927757772372,114.800502053882,5.24486500109027,4.94647840860154,5.05731868935236,5.19062592733871,4.83700373667905,4.8938360804079,4.96921329970231,5.0152161576998,5.06503648654815,5.11851006619878,4.86549143264722,5.18402178802423,5.30970681370918,176.529092296274,50.4828141390497,24.652039000000002,22WDB,0.0,1.957296,AUX_ECMWFT,338.123235,05.09,S2B_MSIL2A_20230730T151809_N0509_R068_T22WDB_20230730T192601,0.0,PASSED,0.96951292950941,0.0,ASCENDING,68.0,PASSED,0.090759,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,5.079366,1.233553,0.426465,21.670718,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230730T151809_20230730T151807_T22WDC,0.0,CAMS,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,78.10266,70.880687,70.880687,0.525869,0.071636,S2B_OPER_MSI_L2A_DS_2BPS_20230730T192601_S20230730T151807_N05.09,GS2B_20230730T151809_033413_N05.09,INS-NOBS,2023-07-30T15:23:27,0.0185,PASSED,PASSED,1.690745161E12,PASSED,L2A_T22WDC_A033413_20230730T151807,0.347463,1.072204,40.597343,PASSED,115.319551343905,115.1371052448,115.230783119888,115.330715278359,114.832971917133,114.96631510584,115.073421056061,115.137069660631,115.157775869153,115.188231669642,114.902720892735,115.203179284461,115.354972924433,7.94118036179403,7.78173436677287,7.83782596577224,7.90639244803553,7.73764600159176,7.75731219062114,7.79278100816925,7.81603364021728,7.83856761632753,7.8714357030599,7.7500713229448,7.90682882984519,7.97864672492666,176.44532295255,51.3796144132003,16.847821,22WDC,7.615605,5.927193,AUX_ECMWFT,335.142053,05.09,S2B_MSIL2A_20230730T151809_N0509_R068_T22WDC_20230730T192601,0.0,PASSED,0.96951292950941,0.0,ASCENDING,68.0,PASSED,2.451996,1874.3,365.41,247.08,87.75,1959.75,1824.93,1512.79,1425.78,1291.13,1175.57,1041.28,953.93,817.58,Sentinel-2B,13.435517,2.957534,0.9775130000000001,16.20758,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
