X,Y,2023-04-06,2023-05-01,2023-05-16,2023-05-22,2023-06-08,2023-06-26,2023-07-08,2023-07-26,2023-07-29,2023-08-07,2023-08-08,2023-08-17,2023-09-23,2023-10-03,2023-10-11,2023-10-17,id,2023-11-26,2023-11-28,2022-12-11
639265,7691495,-0.0148221343873518,-0.0123006833712984,-0.00628930817610063,-0.02067868504772,-0.0129259694477086,-0.0935046395431834,0.141670128791026,0.260984182776801,0.27419689119171,0.323019025716078,0.314963967782959,0.341483979763912,0.107789594711124,0.167070217917676,-0.025955639452572,-0.0428326670474015,"968",0,0,0
639275,7691495,-0.020082264698766,-0.0256864481842338,-0.028459273797841,-0.0172623389253586,-0.0125984251968504,-0.0951585976627713,0.0444704505558806,0.232841007819288,0.258983890954151,0.310945273631841,0.283660130718954,0.324729392173189,0.0891590678824721,0.189019607843137,-0.0173199635369189,-0.0552066115702479,"969",0,0,0
639285,7691495,-0.0189250567751703,-0.0323426573426573,-0.0458323438613156,-0.0357497517378352,-0.011119936457506,-0.0893203883495146,-0.0203602192638998,0.220773278425989,0.225232853513971,0.294438614900315,0.272892112420671,0.293361884368308,0.0770811921891059,0.143468950749465,-0.0207228915662651,-0.0671243325705568,"970",0,0,0
639295,7691495,-0.0250343878954608,-0.0326086956521739,-0.0360975609756098,-0.044846577498033,-0.0104250200481155,-0.100414078674948,0.020786376158277,0.2007452258966,0.215244694673019,0.254505494505494,0.242890442890443,0.257816039873131,0.0972136222910217,0.0858078092120645,-0.0455894254113839,-0.0490516677567037,"971",0,0,0
639305,7691495,-0.0246249646193037,-0.0345172586293147,-0.0156874807751461,0.00926585887384177,-0.00530395756833945,-0.0367107195301028,0.107882310207047,0.278377782675777,0.292576419213974,0.269827204253434,0.31890019484737,0.28,0.0377969762419006,0.102808076119749,-0.0453151618398637,-0.0522727272727273,"972",0,0,0
639315,7691495,-0.000264061262212833,-0.032967032967033,0.0725411659991099,0.0443935926773455,-0.00160384923817161,0.0526899611758181,0.205024483713008,0.338235294117647,0.331208922525393,0.346635533856931,0.354221770091556,0.373720835038887,0.112952877101587,0.161758773699072,-0.0636182902584493,-0.0191387559808612,"973",0,0,0
639325,7691495,-0.0028735632183908,-0.0120253164556962,0.09242461387595,0.0706638115631692,0.00362173038229376,0.0946123521681997,0.187598116169545,0.348818897637795,0.349397590361446,0.347563431333065,0.365117203019468,0.371815286624204,0.103288559518296,0.236511456023651,-0.0468159348647863,-0.0133333333333333,"974",0,0,0
639335,7691495,-0.00530973451327434,0.0108211330362826,0.0100729419937478,0.0239109073042909,-0.00240577385725742,0.128531073446328,0.224837662337662,0.372781065088757,0.366344005956813,0.377794911333847,0.410486891385768,0.392337164750958,0.119402985074627,0.154840563056593,-0.0314902058021324,-0.0113588557004628,"975",0,0,0
639345,7691495,-0.0105529759392149,0.0303030303030303,-0.00729546638874414,-0.0201870999507632,-0.00582072176949942,0.154055896387185,0.228077314343845,0.411945458037258,0.426657263751763,0.421677802524128,0.447148565201598,0.44331422230442,0.196650596295357,0.209983722192078,-0.0110076206604572,0.00670578373847443,"976",0,0,0
639355,7691495,-0.00461603021401595,-0.00481540930979133,0.00143061516452074,-0.00470957613814757,-0.0169366715758468,0.169955001730703,0.252351097178683,0.41332323996972,0.422125970041509,0.454932576295245,0.431500465983225,0.461844484629295,0.208263539921831,0.237854889589905,-0.0153846153846154,-0.00291788245102126,"977",0,0,0
639365,7691495,-0.0126582278481013,-0.0113207547169811,-0.0159477124183007,0.0126062738199941,-0.011460258780037,0.166487647690655,0.234567901234568,0.392454297938545,0.396063730084349,0.414460093896714,0.405876777251185,0.442354255913578,0.180870959123698,0.244926522043387,-0.0138768430182134,0.00654664484451719,"978",0,0,0
639375,7691495,-0.00841042893187553,-0.0215538847117795,0.0205949656750572,0.0732459521973786,-0.0118168389955687,0.149825783972125,0.232371794871795,0.375572519083969,0.382616651418115,0.397280966767372,0.39573504434799,0.40510127531883,0.13637336758724,0.24991568296796,-0.0101694915254237,0.00703125,"979",0,0,0
639385,7691495,-0.0127205580631924,0.0238437230680839,0.0375213189312109,-0.00455062571103527,-0.00592153960029608,0.0914438502673797,0.253312548713952,0.409573477370088,0.41423487544484,0.410316742081448,0.444199706314244,0.430710242833668,0.143850499782703,0.24715297014466,-0.00689127105666156,0.0074131876706984,"980",0,0,0
639395,7691495,-0.00442299959790913,-0.00106837606837607,-0.0308747855917667,-0.0286469810489202,-0.0139398385913426,-0.0334174022698613,0.236378205128205,0.386656557998484,0.416333938294011,0.44019992859693,0.423463687150838,0.461008342401161,0.190582403965304,0.254769230769231,0.00852799406748239,-0.0036101083032491,"981",0,0,0
639405,7691495,-0.008110300081103,-0.0198675496688742,-0.0323599052880821,-0.0226890756302521,-0.00879120879120879,-0.0534871525957001,0.236277788707456,0.398022702306847,0.401197604790419,0.434458259325044,0.433243486073675,0.433321542270959,0.167917448405253,0.243702770780856,-0.00375657400450789,-0.0050251256281407,"982",0,0,0
639415,7691495,-0.0057518488085456,-0.0211827007943513,-0.0342603788794841,-0.024,-0.012853470437018,-0.0921305182341651,0.246842709529277,0.388261028071455,0.398527865404837,0.429605376529381,0.429592566118656,0.448275862068966,0.149977344811962,0.251585623678647,-0.0069284064665127,0.00125575554625366,"983",0,0,0
639425,7691495,-0.0111986727498963,-0.0279516061743846,-0.0291341813705375,-0.0161220043572985,-0.0155096011816839,-0.0748166259168704,0.246923076923077,0.376556776556777,0.399514057618882,0.417202432667246,0.430553085541526,0.448753462603878,0.0841992117520602,0.195910472506217,-0.00698757763975155,0.0135938827527613,"984",0,0,0
639435,7691495,-0.0117351215423303,-0.0272765421737306,-0.0152542372881356,-0.00602130616025938,-0.0158964879852126,-0.0864435347941247,0.245951609830444,0.407821229050279,0.427341939755048,0.431706905284484,0.458361543669601,0.44578313253012,0.0750605326876513,0.160709822544364,-0.00603621730382294,0.00653061224489796,"985",0,0,0
639445,7691495,-0.00834028356964137,-0.0180878552971576,0.00455373406193078,0.000906618313689937,-0.0126206384558278,-0.101123595505618,0.279180110077814,0.415152553993829,0.435830618892508,0.451549110085695,0.455629139072848,0.473925126696093,0.0830449826989619,0.170977340352483,-0.000798722044728434,0,"986",0,0,0
639455,7691495,-0.010655737704918,-0.0256191289496157,-0.0107430617726052,-0.00477223427331887,-0.00833965125094769,-0.100719424460432,0.241379310344828,0.401350870956274,0.427908518395757,0.457142857142857,0.462756993596225,0.468208092485549,0.0930232558139535,0.171912832929782,-0.000810372771474878,-0.00824295010845987,"987",0,0,0
639465,7691495,-0.00987654320987654,-0.0224252491694352,-0.0240607851414099,-0.0121797564048719,-0.0103250478011472,-0.0918227501142074,0.114016736401674,0.375771604938272,0.413074712643678,0.462309081951059,0.469214437367304,0.495436766623207,0.147791164658635,0.187012333249434,-0.00918897323212145,-0.014882381180989,"988",0,0,0
639475,7691495,-0.0058972198820556,-0.0361641609101991,-0.0351594439901881,-0.0231023102310231,-0.0116550116550117,-0.0971272229822161,-0.0372262773722628,0.359400998336107,0.430992280173225,0.481122272254936,0.503221188260558,0.524523160762943,0.202336696760489,0.268642136112016,-0.00198019801980198,-0.0142857142857143,"989",0,0,0
639485,7691495,-0.00996102208748376,-0.0409217322208979,-0.0275833676410045,-0.0218556701030928,-0.0135711516091508,-0.101174345076784,-0.019907100199071,0.368700265251989,0.435526816279954,0.519091847265222,0.506049822064057,0.549121338912134,0.184515399830461,0.242984257357974,-0.00876095118898623,-0.0187384534177883,"990",0,0,0
639495,7691495,-0.0140845070422535,-0.0362821035466775,-0.0327064595257563,-0.0205894226887364,-0.0120201628538193,-0.0969929911824553,0.0509433962264151,0.401831939466348,0.446455505279035,0.506720195496596,0.503759398496241,0.529972752043597,0.159646385855434,0.238223418573351,-0.0104347826086957,-0.0189250567751703,"991",0,0,0
639505,7691495,-0.00779896013864818,-0.037159372419488,-0.0342327829238824,-0.0122869599682917,-0.0130568356374808,-0.0980567344203708,0.301056338028169,0.378207824989483,0.431272154391493,0.516168078851807,0.50192131747484,0.543147208121827,0.211453744493392,0.245236631837738,-0.0129986553115195,-0.00989119683481701,"992",0,0,0
639195,7691485,-0.020501138952164,0.00292397660818713,-0.0439112720688094,-0.0338747099767981,-0.0136570561456753,-0.098932384341637,0.145196036191297,0.16357126874021,0.19405416412136,0.249149659863946,0.195961450206517,0.26430755788554,0.135378323108384,0.132728058798098,-0.016602809706258,-0.0196808510638298,"993",0,0,0
639205,7691485,-0.0193615907901622,-0.0424851530379169,-0.00928313563692625,0.00716845878136201,-0.00610687022900763,-0.0928306198229077,0.106992417860152,0.150286469810489,0.195600942655145,0.210881392818281,0.194488366839846,0.214729370008873,0.100924809006836,0.100601891659501,-0.024525682554373,-0.0389950274797174,"994",0,0,0
639215,7691485,-0.0105438401775805,-0.0161904761904762,-0.0249003984063745,-0.0286963651270839,-0.0100463678516229,-0.0981418476838524,0.0874623007324429,0.209074733096085,0.235602094240838,0.242710120068611,0.251172136637642,0.247563352826511,0.120116830960204,0.128813559322034,-0.0369222824683708,-0.0369961347321922,"995",0,0,0
639225,7691485,-0.0116731517509728,-0.02461257976299,-0.0394431554524362,-0.000972762645914397,-0.0134978789047435,-0.09748649283533,0.171735241502683,0.249336870026525,0.260586960803624,0.296638655462185,0.287610619469027,0.320961619569802,0.181623931623932,0.176280758370311,-0.018585566014965,-0.0322219108994116,"996",0,0,0
639235,7691485,-0.0221130221130221,-0.022202486678508,-0.0236712818222421,-0.0319888734353268,-0.0103886110042324,-0.103480278422274,0.0852769679300292,0.229157175398633,0.250512505125051,0.300597779675491,0.275646743978591,0.317380352644836,0.161911554921541,0.174153846153846,-0.0402504472271914,-0.0290051504472757,"997",0,0,0
639245,7691485,-0.0204897551224388,-0.0265332753371031,-0.0422273781902552,-0.0265734265734266,-0.0104854368932039,-0.0942843185148999,0.0917698470502549,0.202829112480037,0.203340292275574,0.252303641948223,0.213524779990736,0.257704332291201,0.126843657817109,0.134523291249456,-0.0136986301369863,-0.0360655737704918,"998",0,0,0
639255,7691485,-0.016359918200409,-0.039426523297491,-0.00409724119093144,-0.0170526851616187,-0.0105675146771037,-0.105381727158949,0.155017921146953,0.222123104371097,0.246484698097601,0.22641098278492,0.23758389261745,0.242892321468547,0.101551068188469,0.141513467293715,-0.0535433070866142,-0.0318840579710145,"999",0,0,0
639265,7691485,-0.0167915267372772,-0.0213345438039038,-0.0402414486921529,-0.0399623883403855,-0.0115399920413848,-0.0992805755395683,0.0401253918495298,0.214466712739,0.238054968287526,0.28492097394276,0.267504488330341,0.301846285959639,0.0944324823131344,0.143939393939394,-0.0413844996237773,-0.0653873489694385,"1000",0,0,0
639275,7691485,-0.028817667654188,-0.0282935455349248,-0.0507491541807637,-0.0278824415975885,-0.0137318255250404,-0.0921019429724956,0.0154696132596685,0.219375873311598,0.233895373973195,0.274782608695652,0.247241136416999,0.282696629213483,0.0953766569673456,0.122407111921587,-0.0341288170387478,-0.0585651537335286,"1001",0,0,0
639285,7691485,-0.0315072381493046,-0.0474631751227496,-0.00776914539400666,-0.0166818319684562,-0.0118030118030118,-0.0887191539365452,0.0482193507721399,0.25254394079556,0.232185924139443,0.256756756756757,0.276478679504814,0.28092485549133,0.0840258541089566,0.111058263971463,-0.0576923076923077,-0.0312699425654116,"1002",0,0,0
639295,7691485,-0.0264026402640264,-0.0412667946257198,-0.000282406099971759,-0.0104662226450999,-0.00536524969046636,-0.0591760299625468,0.158638974812196,0.241949521322889,0.23422278695468,0.246858168761221,0.250165892501659,0.24438331040807,0.0699280575539568,0.111415525114155,-0.0609137055837563,-0.0206896551724138,"1003",0,0,0
639305,7691485,-0.00938371798123256,-0.0226857887874837,0.0432152117545376,0.0656211308295502,0.00131406044678055,0.0951456310679612,0.155909471919531,0.318135558721759,0.307601417881056,0.256410256410256,0.342915811088296,0.285954583683768,0.0743801652892562,0.152073732718894,-0.0427461139896373,-0.00682128240109141,"1004",0,0,0
639315,7691485,-0.00775193798449612,0.0109955423476969,0.156339123671247,0.0426148117501034,-0.0236220472440945,0.1625,0.223805532271584,0.36310223266745,0.352700186219739,0.362957137239481,0.38390092879257,0.379820802493183,0.118459606529929,0.207760141093474,-0.0300219672931413,-0.000850340136054422,"1005",0,0,0
639325,7691485,-0.00932203389830509,0.0253086419753086,0.0336322869955157,0.0552683896620278,-0.00450788880540947,0.195252679938744,0.209169054441261,0.345298478345689,0.36371792571326,0.379699248120301,0.368954758190328,0.387121212121212,0.0909090909090909,0.215423836838751,-0.0185873605947955,0.00469483568075117,"1006",0,0,0
639335,7691485,-0.0118143459915612,-0.0053850296176629,-0.00347314987977558,0.00452488687782805,-0.00680786686838124,0.0341685649202733,0.223566133437378,0.349416342412451,0.375408052230686,0.4,0.398337112622827,0.397970687711387,0.116013071895425,0.138283190725918,-0.0135187331015836,-0.00793650793650794,"1007",0,0,0
639345,7691485,-0.00725565514297909,-0.0149393090569561,-0.019532191945985,0.0310864881502001,-0.0113207547169811,0.0883777239709443,0.216886134779241,0.402539208364451,0.42008486562942,0.437229437229437,0.42550831792976,0.45342291628836,0.125026715110066,0.208009563658099,-0.00640784018092725,0,"1008",0,0,0
639355,7691485,-0.00849617672047579,-0.0282015718908923,0.0265300761754662,0.0314220926465824,-0.0100259933160045,0.130601792573624,0.238023387400981,0.382319173363949,0.40036563071298,0.437466258772719,0.399167612561483,0.435785649409628,0.155946321147617,0.238126433016705,-0.0047808764940239,-0.00550148116800677,"1009",0,0,0
639365,7691485,-0.0137328339575531,-0.00286532951289398,-0.00775945683802134,0.0206320188038652,-0.00479527849502029,0.120097294010337,0.195607970719805,0.354509803921569,0.386666666666667,0.40625,0.393696275071633,0.424379232505643,0.196902654867257,0.230037376826368,-0.015506958250497,-0.00865265760197775,"1010",0,0,0
639375,7691485,-0.0134859011033919,-0.0222111305215872,0.00106837606837607,-0.00409948073244056,-0.0121906169190986,0.0410549888031849,0.214748784440843,0.360151802656547,0.388627308946034,0.402061855670103,0.391996965674189,0.4067233099372,0.150593824228028,0.257400257400257,-0.000386249517188104,0.000823723228995058,"1011",0,0,0
639385,7691485,-0.00731112916328188,0.000250187640730548,-0.00925517849272807,-0.0240279598077763,-0.0132743362831858,-0.0536974532065051,0.217320922703359,0.363707165109034,0.39622641509434,0.418931242020792,0.410700828937453,0.430576070901034,0.191554311879929,0.252221881703953,-0.00595681310498883,-0.00255972696245734,"1012",0,0,0
639395,7691485,-0.00573770491803279,-0.0243024302430243,-0.0349206349206349,-0.0189793336145086,-0.0113097409704487,-0.0823529411764706,0.267064846416382,0.356549267906609,0.391141141141141,0.421863536316948,0.389375364856976,0.424083769633508,0.188118811881188,0.238776837996096,-0.01350857977364,-0.00342759211653813,"1013",0,0,0
639405,7691485,-0.0112266112266112,-0.0139009556907037,-0.0280528052805281,-0.000906618313689937,-0.0128346167950128,-0.0354906054279749,0.254633360193392,0.39860666541141,0.40377358490566,0.410029498525074,0.44414267608184,0.430131004366812,0.169986104678092,0.236875800256082,-0.0166087292390884,0.00126635711270578,"1014",0,0,0
639415,7691485,-0.0157676348547718,-0.0355594102341717,-0.016602809706258,-0.0188679245283019,-0.0135779816513761,-0.0341176470588235,0.245398773006135,0.41651509639869,0.427263120817189,0.453157529493407,0.454802259887006,0.463655610444601,0.171521035598705,0.242649242649243,-0.00158982511923688,-0.0153977758768178,"1015",0,0,0
639425,7691485,-0.0103092783505155,-0.034134007585335,-0.0186066637819126,-0.00863557858376511,-0.0135879544619905,-0.0414663461538462,0.283430799220273,0.400649116480346,0.409871244635193,0.435770049680625,0.442798500803141,0.458524532297917,0.134266886326194,0.232353832172069,-0.00246710526315789,-0.000838222967309304,"1016",0,0,0
639435,7691485,-0.0102249488752556,-0.0243277848911652,-0.0155979202772964,-0.0189328743545611,-0.00930405656866394,-0.0633820887862458,0.268765133171913,0.415121255349501,0.432958034800409,0.4423971069399,0.465176268271711,0.457943925233645,0.114656771799629,0.219227563212003,-0.00577557755775578,0.00401606425702811,"1017",0,0,0
639445,7691485,-0.0101502233049127,-0.0185105467068446,-0.0158995815899582,-0.0202061855670103,-0.0108411214953271,-0.0919747520288548,0.195298997580366,0.419308870680442,0.444519166106254,0.471400394477318,0.464885234669407,0.497037524687294,0.105882352941176,0.204618029968067,-0.0104838709677419,-0.0100334448160535,"1018",0,0,0
639455,7691485,-0.0137557315548145,-0.0254697286012526,-0.0364779874213836,-0.0181368507831822,-0.0148458317472402,-0.0994623655913978,0.0610457158499863,0.369982202887087,0.383751403968551,0.469826861657421,0.435171385991058,0.477303988995873,0.136748688987495,0.203100775193798,-0.00631911532385466,0.000925925925925926,"1019",0,0,0
639465,7691485,-0.0131233595800525,-0.0347682119205298,-0.0337552742616034,-0.0204081632653061,-0.0158240061752219,-0.0955298388926707,0.0761750405186386,0.33134200981438,0.368983957219251,0.423091110291405,0.415532425940753,0.450475657526581,0.141973718113888,0.199613028055466,-0.0129436325678497,-0.0170820498459815,"1020",0,0,0
639475,7691485,-0.0133210840606339,-0.04,-0.0347752332485157,-0.0200501253132832,-0.0128454651615415,-0.102499426736987,0.0639696586599241,0.354039874081847,0.388423153692615,0.448587570621469,0.469911337483494,0.482674658175688,0.16256157635468,0.199576121511833,-0.0153429602888087,-0.0224349386778343,"1021",0,0,0
639485,7691485,-0.0213754646840149,-0.0435865504358655,-0.0316055625790139,-0.0191188694929343,-0.0140296180826189,-0.103353867214237,0.0601839684625493,0.370944992947814,0.409560229445507,0.478711588300629,0.482537941122692,0.517391304347826,0.116767252689583,0.166249553092599,-0.0225352112676056,-0.0229917683792223,"1022",0,0,0
639495,7691485,-0.0150341685649203,-0.0435875943000838,-0.0336341263330599,-0.0134091832588379,-0.0123552123552124,-0.104416761041903,0.208347826086957,0.401722201422688,0.437297879985627,0.479229273466502,0.480959097320169,0.501840490797546,0.125458864176204,0.21379759192971,-0.0237923576063446,-0.0170278637770898,"1023",0,0,0
639505,7691485,-0.0123348017621145,-0.0303808301240907,-0.0327272727272727,-0.012316249503377,-0.0123456790123457,-0.101163831692032,0.300550747442958,0.401239349341596,0.424751718869366,0.489201234144669,0.496515990709309,0.518562069544767,0.172701949860724,0.219025249559601,-0.014506317267197,-0.0174374526156179,"1024",0,0,0
639195,7691475,-0.0166095438966517,-0.0288548241659152,-0.0347349177330896,-0.031700288184438,-0.00911854103343465,-0.0904445579969341,0.135802469135802,0.169403630077787,0.180616740088106,0.229247311827957,0.182384341637011,0.223233636757694,0.14125650260104,0.127090301003344,-0.0285437832607644,-0.01543290609469,"1025",0,0,0
639205,7691475,-0.00410466906105695,-0.0446511627906977,-0.0300751879699248,-0.0154997327632282,-0.00641751604379011,-0.0452358036573628,0.101123595505618,0.129381220250974,0.142183817753339,0.166949152542373,0.164100307963044,0.156544054747648,0.0883757961783439,0.0817405449369663,-0.0249003984063745,-0.0111690245718541,"1026",0,0,0
639215,7691475,-0.00626959247648903,0.00122639195486878,-0.0392344497607656,-0.0222913426645931,-0.00946611132146914,-0.0737584484278578,0.0993377483443709,0.196269789633485,0.215159889459139,0.181338399831117,0.230498791474401,0.196544276457883,0.114642451759364,0.094824016563147,-0.0444654683065279,-0.0255705251580973,"1027",0,0,0
639225,7691475,-0.0103366021733369,-0.0388219544846051,-0.0283790283790284,-0.0124869927159209,-0.0116369278510473,-0.0879839115133233,0.148292261132728,0.230288139379048,0.239951278928136,0.259668508287293,0.274754683318466,0.285528031290743,0.147889908256881,0.148179508890771,-0.030229746070133,-0.031021897810219,"1028",0,0,0
639235,7691475,-0.0193050193050193,-0.0275624461670973,-0.0346358792184725,-0.0396753832281335,-0.00623052959501558,-0.0981869554979986,0.146173688736028,0.209408540762731,0.229746572496884,0.263343625937362,0.247242647058824,0.275055187637969,0.124954987396471,0.124555160142349,-0.0419338924518994,-0.0477312905126694,"1029",0,0,0
639245,7691475,-0.0149561629706034,-0.0285212812637122,-0.0382165605095541,-0.0306459217350306,-0.00967866821525358,-0.0899209486166008,0.136653895274585,0.204699502937189,0.210372229192806,0.240213523131673,0.234624145785877,0.260928346101848,0.103729238483234,0.107174490699734,-0.022973996465539,-0.0277855739545327,"1030",0,0,0
639255,7691475,-0.0214833759590793,-0.0322003577817531,-0.0267034990791897,-0.0374717832957111,-0.00893203883495146,-0.0899393939393939,0.138169257340242,0.205908683974933,0.230579531442663,0.244444444444444,0.232223222322232,0.247673903411608,0.0881248194163537,0.135135135135135,-0.0350833540681762,-0.0370152761457109,"1031",0,0,0
639265,7691475,-0.012563485699011,-0.0256880733944954,-0.0637254901960784,-0.0279937791601866,-0.00759696121551379,-0.0919786096256685,0.0973837209302326,0.169173802360565,0.201828870019595,0.237113402061856,0.218374558303887,0.240974729241877,0.0856334041047417,0.107426754485578,-0.0500136649357748,-0.0474083438685209,"1032",0,0,0
639275,7691475,-0.0268418046830383,-0.046242774566474,-0.0357142857142857,-0.0215503377291734,-0.0105777054515867,-0.048995417694748,0.0895283772981615,0.243644544431946,0.255449735449735,0.243119266055046,0.288259479214253,0.231718898385565,0.107671138630891,0.0791094268119375,-0.0602655771195097,-0.0333710407239819,"1033",0,0,0
639285,7691475,-0.0176565008025682,-0.0385725531356599,0.0513287222424463,0.0072215887495249,-0.0058972198820556,0.0240745534558633,0.181587837837838,0.319318898465419,0.303745928338762,0.308695652173913,0.347447073474471,0.344784248010054,0.096039603960396,0.161003236245955,-0.0697211155378486,-0.0214387803716055,"1034",0,0,0
639295,7691475,-0.0171428571428571,0.00514765646166351,0.0178775199695702,0.0597402597402597,0.00788054749066777,0.0969760166840459,0.204921510394569,0.314890154597234,0.317936874518861,0.325704944830405,0.33144361206722,0.324357405140759,0.0845986984815618,0.185687382297552,-0.0256556442417332,-0.00907127429805616,"1035",0,0,0
639305,7691475,-0.00221336874723329,-0.0161812297734628,0.0979182729375482,0.09082148879788,0.00452488687782805,0.168851807707588,0.217917675544794,0.37524103355187,0.350915750915751,0.334386103434662,0.401941747572816,0.371932515337423,0.0814696485623003,0.221089630931459,-0.0308810172570391,-0.00749375520399667,"1036",0,0,0
639315,7691475,-0.00559139784946237,0.0178622058406578,0.0678960603520536,0.0407204385277995,-0.0114669829972321,0.17504873294347,0.224100218731358,0.383734249713631,0.358462675535846,0.395738203957382,0.38778685336445,0.411853529633824,0.116298457690704,0.228329809725159,-0.0124748490945674,0.00166944908180301,"1037",0,0,0
639325,7691475,-0.0145547945205479,-0.00843672456575682,0.00522916025838204,0.0314647377938517,-0.0071187710753091,0.175431861804223,0.219336795844986,0.338235294117647,0.346395563770795,0.376012340917856,0.355247524752475,0.392395437262357,0.11651376146789,0.206239168110919,0.00198965380023876,-0.00571895424836601,"1038",0,0,0
639335,7691475,-0.0117647058823529,-0.0111317254174397,0.00640614990390775,0.0252707581227437,-0.00861393891934221,0.0863197257712683,0.213152804642166,0.328173374613003,0.348050036791759,0.332559039876113,0.368461244749905,0.331010452961672,0.0862823061630219,0.155570424891268,-0.0138133110087903,-0.00463157894736842,"1039",0,0,0
639345,7691475,-0.00947459086993971,-0.0190562613430127,0.0392397302268547,0.0306122448979592,-0.00622083981337481,0.107798165137615,0.199394627317442,0.387693469233673,0.392932862190813,0.387190684133916,0.416482707873436,0.406474820143885,0.109477124183007,0.220437017994859,-0.0229591836734694,0.00914380714879468,"1040",0,0,0
639355,7691475,-0.00630517023959647,-0.0118960912842923,0.020746887966805,-0.00672268907563025,-0.0108573567952078,0.0232165470662727,0.216365646885367,0.353785644051131,0.357557595055254,0.404563563926114,0.374829799649874,0.418181818181818,0.143108375467136,0.231155778894472,-0.0123762376237624,-0.0160608622147084,"1041",0,0,0
639365,7691475,-0.00710405348934392,-0.015426497277677,-0.0381679389312977,-0.0216981132075472,-0.00838414634146342,-0.055937193326791,0.121170864533696,0.30475994230373,0.326919376563402,0.357211631041787,0.351524879614767,0.377777777777778,0.155939964385652,0.22970159611381,-0.00550314465408805,-0.00221141088014153,"1042",0,0,0
639375,7691475,-0.0121593291404612,-0.0277410832232497,-0.0254385964912281,-0.0298440979955457,-0.0119644924739483,-0.0567480152896207,0.0899001109877913,0.331227793130675,0.345950037850114,0.371578552680915,0.353377586880125,0.387570621468927,0.140883977900552,0.197868087941372,0.00532724505327245,-0.017393496344845,"1043",0,0,0
639385,7691475,-0.0123142250530786,-0.0147826086956522,-0.0309789343246592,-0.0200698080279232,-0.0119644924739483,-0.0801007556675063,0.0386461227582723,0.315746084089035,0.341260404280618,0.3778545384763,0.353821269712899,0.396716303932799,0.150579150579151,0.210111621799081,-0.00727133562954459,-0.0170440091579751,"1044",0,0,0
639395,7691475,-0.0111016225448335,-0.0464169381107492,-0.0262489415749365,-0.0109489051094891,-0.0113722517058378,-0.0423202130807931,0.0576694411414982,0.325779036827195,0.355512572533849,0.364891518737673,0.374731497754345,0.369448317068313,0.105961754780652,0.238877481177276,-0.000798084596967279,-0.0252501191043354,"1045",0,0,0
639405,7691475,-0.00634249471458774,-0.026271186440678,-0.0194720900043271,-0.0128148475475033,-0.0192670948243294,-0.0235783633841886,0.163032866905304,0.381311228334589,0.396723646723647,0.390656988646938,0.437044929852602,0.407380073800738,0.133384734001542,0.239471257300953,-0.0167278661770706,-0.0137125444388014,"1046",0,0,0
639415,7691475,-0.00285830951408738,-0.0300751879699248,-0.0163934426229508,-0.0284067517496912,-0.0158132530120482,-0.0505602623667669,0.137526331628047,0.418705035971223,0.442172194535144,0.453809844908968,0.470167064439141,0.485386044940024,0.139596804868771,0.233144621718991,-0.0125391849529781,-0.0290253589978613,"1047",0,0,0
639425,7691475,-0.0112179487179487,-0.0244711737868105,-0.0221870047543582,-0.0188376753507014,-0.0123549232497192,-0.0748061045784338,0.106155218554862,0.412402820466462,0.437953681299689,0.467160660154934,0.472677595628415,0.499334221038615,0.178501373087485,0.23623262995368,-0.0114155251141553,-0.052196992037747,"1048",0,0,0
639435,7691475,-0.013290374546919,-0.0317264112072518,-0.0310262529832936,-0.0246863617968434,-0.0130743369443407,-0.0995907230559345,0.160323643991609,0.401684364701575,0.429064549534001,0.469059198390072,0.474982864976011,0.482124958235884,0.149090909090909,0.261621621621622,-0.00111982082866741,-0.0314465408805031,"1049",0,0,0
639445,7691475,-0.0120182345627849,-0.0341463414634146,-0.0275080906148867,-0.0231990231990232,-0.0121304018195603,-0.101410342511753,0.0248630425621576,0.372654155495979,0.409917945058865,0.469686875416389,0.438890915724188,0.496249374895816,0.0903768752286864,0.211477151965994,-0.00490751226878067,-0.0130412102243088,"1050",0,0,0
639455,7691475,-0.00958188153310104,-0.0428455941794664,-0.0384456386936751,-0.0262941659819228,-0.0110813909056171,-0.0982867448151488,0.00178507675830061,0.299195937367753,0.334136546184739,0.443926907918309,0.385232744783307,0.443131462333826,0.109634551495017,0.187535410764873,-0.00721153846153846,-0.0154075546719682,"1051",0,0,0
639465,7691475,-0.0131758291685597,-0.0432955023118958,-0.0382835506941523,-0.024390243902439,-0.0108191653786708,-0.0970081595648232,0.0694519804666305,0.334743969530258,0.361788617886179,0.372292603187577,0.413149350649351,0.391588403429971,0.148138895828129,0.19407300325262,-0.0127388535031847,0.00133155792276964,"1052",0,0,0
639475,7691475,-0.0172333488588728,-0.0297381269418553,-0.0327799063431247,-0.0136307311028501,-0.013550135501355,-0.0987710514337733,0.246376811594203,0.406304389866564,0.417760030424035,0.443782433211609,0.484386347131445,0.467772333207689,0.129873022944977,0.201135154310039,-0.0245966675482677,-0.00107874865156419,"1053",0,0,0
639485,7691475,-0.0180974477958237,-0.0443864229765013,-0.0147954743255004,-0.0119686339248865,-0.0139103554868624,-0.098234495246718,0.25115562403698,0.403029183598079,0.425593098490295,0.472694394213382,0.469503546099291,0.499645641389086,0.118916631400762,0.188313750396951,-0.0282942603071948,-0.0162832773326441,"1054",0,0,0
