"";"id";"ndvi_mx";"ndv_mx_dy";"ndv_mx_dt";"2023-07-02";"2023-07-12";"2023-07-18";"2023-07-26";"tot.pixels";"snow.persist";"geometry"
"1138";1139;0,448705656635866;224,093429888289;2023-08-12;0,000325;0;0;0;40000;8,125e-05;list(c(639360, 639360, 639350, 639350, 639360, 7691500, 7691490, 7691490, 7691500, 7691500))
"1139";1140;0,419816742032708;223,347819665127;2023-08-11;5e-05;0;0;0;40000;1,25e-05;list(c(639370, 639370, 639360, 639360, 639370, 7691500, 7691490, 7691490, 7691500, 7691500))
"1140";1141;0,399832936484017;221,731017640759;2023-08-09;0,003025;5e-05;0;0;40000;0,00076875;list(c(639380, 639380, 639370, 639370, 639380, 7691500, 7691490, 7691490, 7691500, 7691500))
"1141";1142;0,435836293843749;222,746510714816;2023-08-10;0,094325;0;0;0;40000;0,02358125;list(c(639390, 639390, 639380, 639380, 639390, 7691500, 7691490, 7691490, 7691500, 7691500))
"1142";1143;0,447353959010798;225,751735147034;2023-08-13;0,00355;0;0;0;40000;0,0008875;list(c(639400, 639400, 639390, 639390, 639400, 7691500, 7691490, 7691490, 7691500, 7691500))
"1143";1144;0,438486220446066;224,580690650251;2023-08-12;0,00035;0;0;0;40000;8,75e-05;list(c(639410, 639410, 639400, 639400, 639410, 7691500, 7691490, 7691490, 7691500, 7691500))
"1144";1145;0,436752716246701;223,866760512494;2023-08-11;0,008975;0;0;0;40000;0,00224375;list(c(639420, 639420, 639410, 639410, 639420, 7691500, 7691490, 7691490, 7691500, 7691500))
"1145";1146;0,447669177483476;233,320575229656;2023-08-21;0,00905;0;0;0;40000;0,0022625;list(c(639430, 639430, 639420, 639420, 639430, 7691500, 7691490, 7691490, 7691500, 7691500))
"1146";1147;0,450747519324068;222,613901977631;2023-08-10;0,0885;0;0;0;40000;0,022125;list(c(639440, 639440, 639430, 639430, 639440, 7691500, 7691490, 7691490, 7691500, 7691500))
"1147";1148;0,469257663513417;228,332868770645;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639450, 639450, 639440, 639440, 639450, 7691500, 7691490, 7691490, 7691500, 7691500))
"1148";1149;0,469107602570148;227,061451735732;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639460, 639460, 639450, 639450, 639460, 7691500, 7691490, 7691490, 7691500, 7691500))
"1149";1150;0,489569044919335;228,433134563398;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639470, 639470, 639460, 639460, 639470, 7691500, 7691490, 7691490, 7691500, 7691500))
"1150";1151;0,52860279106244;231,007333549696;2023-08-19;NA;NA;NA;NA;NA;NA;list(c(639480, 639480, 639470, 639470, 639480, 7691500, 7691490, 7691490, 7691500, 7691500))
"1151";1152;0,552212435883121;230,935068989176;2023-08-18;NA;NA;NA;NA;NA;NA;list(c(639490, 639490, 639480, 639480, 639490, 7691500, 7691490, 7691490, 7691500, 7691500))
"1152";1153;0,528646684077103;228,51594088825;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639500, 639500, 639490, 639490, 639500, 7691500, 7691490, 7691490, 7691500, 7691500))
"1153";1154;0,502487236459274;225,736566658165;2023-08-13;NA;NA;NA;NA;NA;NA;list(c(639510, 639510, 639500, 639500, 639510, 7691500, 7691490, 7691490, 7691500, 7691500))
"1154";1155;0,525870833473164;229,194768842466;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639520, 639520, 639510, 639510, 639520, 7691500, 7691490, 7691490, 7691500, 7691500))
"1155";1156;0,294793029817811;229,116505083413;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639180, 639180, 639170, 639170, 639180, 7691490, 7691480, 7691480, 7691490, 7691490))
"1156";1157;0,28254092628049;231,441522786354;2023-08-19;NA;NA;NA;NA;NA;NA;list(c(639190, 639190, 639180, 639180, 639190, 7691490, 7691480, 7691480, 7691490, 7691490))
"1157";1158;0,228870808146894;229,00850003802;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639200, 639200, 639190, 639190, 639200, 7691490, 7691480, 7691480, 7691490, 7691490))
"1158";1159;0,206656382732035;227,71844824708;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639210, 639210, 639200, 639200, 639210, 7691490, 7691480, 7691480, 7691490, 7691490))
"1159";1160;0,25098302004335;226,914814293217;2023-08-14;0,56945;0,024275;0,0014;0,035025;40000;0,1575375;list(c(639220, 639220, 639210, 639210, 639220, 7691490, 7691480, 7691480, 7691490, 7691490))
"1160";1161;0,301943385260529;229,111727656647;2023-08-17;0,851025;0,000425;0,0016;0,00145;40000;0,213625;list(c(639230, 639230, 639220, 639220, 639230, 7691490, 7691480, 7691480, 7691490, 7691490))
"1161";1162;0,313284118718002;232,208194318508;2023-08-20;0,899;0,001375;0,000525;0,0016;40000;0,225625;list(c(639240, 639240, 639230, 639230, 639240, 7691490, 7691480, 7691480, 7691490, 7691490))
"1162";1163;0,249250689099426;230,476815351809;2023-08-18;0,48485;0,0027;9e-04;0,0016;40000;0,1225125;list(c(639250, 639250, 639240, 639240, 639250, 7691490, 7691480, 7691480, 7691490, 7691490))
"1163";1164;0,241514688099414;222,578158009263;2023-08-10;0,84875;0,00505;2e-04;0,000875;40000;0,21371875;list(c(639260, 639260, 639250, 639250, 639260, 7691490, 7691480, 7691480, 7691490, 7691490))
"1164";1165;0,305846093360742;235,941076292871;2023-08-23;0,980621890547264;0,0130099502487562;0,000174129353233831;0,00445273631840796;40200;0,249564676616915;list(c(639270, 639270, 639260, 639260, 639270, 7691490, 7691480, 7691480, 7691490, 7691490))
"1165";1166;0,293860414312803;244,334609089201;2023-09-01;0,6979;0,0035;0,001;0,002825;40000;0,17630625;list(c(639280, 639280, 639270, 639270, 639280, 7691490, 7691480, 7691480, 7691490, 7691490))
"1166";1167;0,224306292344409;179,385953213696;2023-06-28;0,002;5e-04;0,00085;0,00045;40000;0,00095;list(c(639290, 639290, 639280, 639280, 639290, 7691490, 7691480, 7691480, 7691490, 7691490))
"1167";1168;0,249965733317367;220,226122701373;2023-08-08;0,06545;7,5e-05;0,00195;0,000325;40000;0,01695;list(c(639300, 639300, 639290, 639290, 639300, 7691490, 7691480, 7691480, 7691490, 7691490))
"1168";1169;0,314812477314263;215,829991221097;2023-08-03;0,011025;6e-04;7,5e-05;7,5e-05;40000;0,00294375;list(c(639310, 639310, 639300, 639300, 639310, 7691490, 7691480, 7691480, 7691490, 7691490))
"1169";1170;0,374512339338253;220,525390263989;2023-08-08;5e-05;0;0;0;40000;1,25e-05;list(c(639320, 639320, 639310, 639310, 639320, 7691490, 7691480, 7691480, 7691490, 7691490))
"1170";1171;0,41252205947967;247,877581919529;2023-09-04;0,00275;2,5e-05;0;2,5e-05;40000;7e-04;list(c(639330, 639330, 639320, 639320, 639330, 7691490, 7691480, 7691480, 7691490, 7691490))
"1171";1172;0,399947228797828;223,142125561968;2023-08-11;0,12165;0,0091;0,018275;0,018425;40000;0,0418625;list(c(639340, 639340, 639330, 639330, 639340, 7691490, 7691480, 7691480, 7691490, 7691490))
"1172";1173;0,447716886672424;224,135579378752;2023-08-12;0,000125;0;0;0;40000;3,125e-05;list(c(639350, 639350, 639340, 639340, 639350, 7691490, 7691480, 7691480, 7691490, 7691490))
"1173";1174;0,423512262867007;223,14297459889;2023-08-11;0,00695;0;0;0;40000;0,0017375;list(c(639360, 639360, 639350, 639350, 639360, 7691490, 7691480, 7691480, 7691490, 7691490))
"1174";1175;0,408207131709787;226,044268037615;2023-08-14;0,109425;0;0;0;40000;0,02735625;list(c(639370, 639370, 639360, 639360, 639370, 7691490, 7691480, 7691480, 7691490, 7691490))
"1175";1176;0,407334571958927;224,59218491572;2023-08-12;0,01035;0;0;0;40000;0,0025875;list(c(639380, 639380, 639370, 639370, 639380, 7691490, 7691480, 7691480, 7691490, 7691490))
"1176";1177;0,426457718465826;226,412840034547;2023-08-14;0,22655;0;0;0;40000;0,0566375;list(c(639390, 639390, 639380, 639380, 639390, 7691490, 7691480, 7691480, 7691490, 7691490))
"1177";1178;0,411009106457641;223,88171209041;2023-08-11;0,000275;0;7,5e-05;0;40000;8,75e-05;list(c(639400, 639400, 639390, 639390, 639400, 7691490, 7691480, 7691480, 7691490, 7691490))
"1178";1179;0,432656508019136;223,696742787626;2023-08-11;0,001125;0;0;0;40000;0,00028125;list(c(639410, 639410, 639400, 639400, 639410, 7691490, 7691480, 7691480, 7691490, 7691490))
"1179";1180;0,463097939064028;224,623586922062;2023-08-12;0,002775;0;0;0;40000;0,00069375;list(c(639420, 639420, 639410, 639410, 639420, 7691490, 7691480, 7691480, 7691490, 7691490))
"1180";1181;0,443859130675264;221,846013537845;2023-08-09;0,172325;5e-05;0;0;40000;0,04309375;list(c(639430, 639430, 639420, 639420, 639430, 7691490, 7691480, 7691480, 7691490, 7691490))
"1181";1182;0,458158077977714;221,970959787945;2023-08-09;0,81675;0;0;0;40000;0,2041875;list(c(639440, 639440, 639430, 639430, 639440, 7691490, 7691480, 7691480, 7691490, 7691490))
"1182";1183;0,486919362316257;224,908366442447;2023-08-12;NA;NA;NA;NA;NA;NA;list(c(639450, 639450, 639440, 639440, 639450, 7691490, 7691480, 7691480, 7691490, 7691490))
"1183";1184;0,472999067671481;228,455443793602;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639460, 639460, 639450, 639450, 639460, 7691490, 7691480, 7691480, 7691490, 7691490))
"1184";1185;0,445209865676588;229,249853185138;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639470, 639470, 639460, 639460, 639470, 7691490, 7691480, 7691480, 7691490, 7691490))
"1185";1186;0,484947057790123;229,885644105681;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639480, 639480, 639470, 639470, 639480, 7691490, 7691480, 7691480, 7691490, 7691490))
"1186";1187;0,511689682884025;229,079015022093;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639490, 639490, 639480, 639480, 639490, 7691490, 7691480, 7691480, 7691490, 7691490))
"1187";1188;0,48961841770506;225,323173829387;2023-08-13;NA;NA;NA;NA;NA;NA;list(c(639500, 639500, 639490, 639490, 639500, 7691490, 7691480, 7691480, 7691490, 7691490))
"1188";1189;0,488138563960092;223,896414927505;2023-08-11;NA;NA;NA;NA;NA;NA;list(c(639510, 639510, 639500, 639500, 639510, 7691490, 7691480, 7691480, 7691490, 7691490))
"1189";1190;0,508860378016834;227,639845863814;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639520, 639520, 639510, 639510, 639520, 7691490, 7691480, 7691480, 7691490, 7691490))
"1190";1191;0,253497818739561;229,012079290707;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639180, 639180, 639170, 639170, 639180, 7691480, 7691470, 7691470, 7691480, 7691480))
"1191";1192;0,284621576996869;230,926846751059;2023-08-18;NA;NA;NA;NA;NA;NA;list(c(639190, 639190, 639180, 639180, 639190, 7691480, 7691470, 7691470, 7691480, 7691480))
"1192";1193;0,209002120082005;229,66762387002;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639200, 639200, 639190, 639190, 639200, 7691480, 7691470, 7691470, 7691480, 7691480))
"1193";1194;0,165398424584055;236,399363065379;2023-08-24;0,2159;0,314875;0,015325;0,090125;40000;0,15905625;list(c(639210, 639210, 639200, 639200, 639210, 7691480, 7691470, 7691470, 7691480, 7691480))
"1194";1195;0,206295572339513;215,702840422982;2023-08-03;0,158325;0,096925;0,004975;0,02825;40000;0,07211875;list(c(639220, 639220, 639210, 639210, 639220, 7691480, 7691470, 7691470, 7691480, 7691480))
"1195";1196;0,274413697392447;228,008817823949;2023-08-16;0,42775;0,0017;0,002675;0,003775;40000;0,108975;list(c(639230, 639230, 639220, 639220, 639230, 7691480, 7691470, 7691470, 7691480, 7691480))
"1196";1197;0,25952472602512;226,778831279993;2023-08-14;0,528525;0,001875;6e-04;0,002775;40000;0,13344375;list(c(639240, 639240, 639230, 639230, 639240, 7691480, 7691470, 7691470, 7691480, 7691480))
"1197";1198;0,2428319889259;225,817221002009;2023-08-13;0,07985;0,00175;0,002975;0,0039;40000;0,02211875;list(c(639250, 639250, 639240, 639240, 639250, 7691480, 7691470, 7691470, 7691480, 7691480))
"1198";1199;0,246592804989632;229,481087803473;2023-08-17;0,7809;0,0027;0,000825;0,00135;40000;0,19644375;list(c(639260, 639260, 639250, 639250, 639260, 7691480, 7691470, 7691470, 7691480, 7691480))
"1199";1200;0,239561965412577;227,319182636173;2023-08-15;0,262611940298507;0,0561691542288557;0,00825870646766169;0,0308955223880597;40200;0,0894838308457711;list(c(639270, 639270, 639260, 639260, 639270, 7691480, 7691470, 7691470, 7691480, 7691480))
"1200";1201;0,25642280350803;216,617387674694;2023-08-04;0,072975;0,01575;0,001275;0,0038;40000;0,02345;list(c(639280, 639280, 639270, 639270, 639280, 7691480, 7691470, 7691470, 7691480, 7691480))
"1201";1202;0,33995649060671;225,707263423126;2023-08-13;0;0;0;0;40000;0;list(c(639290, 639290, 639280, 639280, 639290, 7691480, 7691470, 7691470, 7691480, 7691480))
"1202";1203;0,331864368366951;220,138164467695;2023-08-08;0,0011;5e-05;0,001525;0,000525;40000;8e-04;list(c(639300, 639300, 639290, 639290, 639300, 7691480, 7691470, 7691470, 7691480, 7691480))
"1203";1204;0,376317159891187;225,94300976209;2023-08-13;5e-05;0;0;0;40000;1,25e-05;list(c(639310, 639310, 639300, 639300, 639310, 7691480, 7691470, 7691470, 7691480, 7691480))
"1204";1205;0,393089929842972;220,464985597253;2023-08-08;7,5e-05;0,000125;0;0;40000;5e-05;list(c(639320, 639320, 639310, 639310, 639320, 7691480, 7691470, 7691470, 7691480, 7691480))
"1205";1206;0,367013406474143;220,339016491955;2023-08-08;0,007525;0,000425;3e-04;0,000275;40000;0,00213125;list(c(639330, 639330, 639320, 639320, 639330, 7691480, 7691470, 7691470, 7691480, 7691480))
"1206";1207;0,351986854511779;217,899253718115;2023-08-05;0,043675;0,0063;0,02615;0,012325;40000;0,0221125;list(c(639340, 639340, 639330, 639330, 639340, 7691480, 7691470, 7691470, 7691480, 7691480))
"1207";1208;0,408209005792742;222,311619960808;2023-08-10;0,2336;0,02805;0;0;40000;0,0654125;list(c(639350, 639350, 639340, 639340, 639350, 7691480, 7691470, 7691470, 7691480, 7691480))
"1208";1209;0,400088973961829;224,646333714583;2023-08-12;0,56465;0,005;0;0;40000;0,1424125;list(c(639360, 639360, 639350, 639350, 639360, 7691480, 7691470, 7691470, 7691480, 7691480))
"1209";1210;0,37479576318583;228,781304646607;2023-08-16;0,957875;0,0028;0;0;40000;0,24016875;list(c(639370, 639370, 639360, 639360, 639370, 7691480, 7691470, 7691470, 7691480, 7691480))
"1210";1211;0,376647121956921;225,432944520486;2023-08-13;0,914775;0,04815;0;0;40000;0,24073125;list(c(639380, 639380, 639370, 639370, 639380, 7691480, 7691470, 7691470, 7691480, 7691480))
"1211";1212;0,385539692259044;227,812508225452;2023-08-15;0,577875;0,018725;3e-04;1e-04;40000;0,14925;list(c(639390, 639390, 639380, 639380, 639390, 7691480, 7691470, 7691470, 7691480, 7691480))
"1212";1213;0,373841160086158;223,64995551762;2023-08-11;0,22685;0,00055;0;0;40000;0,05685;list(c(639400, 639400, 639390, 639390, 639400, 7691480, 7691470, 7691470, 7691480, 7691480))
"1213";1214;0,426835328195011;225,887255938593;2023-08-13;0,415975;0;0;0;40000;0,10399375;list(c(639410, 639410, 639400, 639400, 639410, 7691480, 7691470, 7691470, 7691480, 7691480))
"1214";1215;0,490553157229442;227,130971418799;2023-08-15;0,737675;0,07015;0;0;40000;0,20195625;list(c(639420, 639420, 639410, 639410, 639420, 7691480, 7691470, 7691470, 7691480, 7691480))
"1215";1216;0,505610459294985;229,012438352835;2023-08-17;0,992825;0,0222;0;0;40000;0,25375625;list(c(639430, 639430, 639420, 639420, 639430, 7691480, 7691470, 7691470, 7691480, 7691480))
"1216";1217;0,487093539486523;227,040609427429;2023-08-15;0,99945;0,00285;2e-04;0;40000;0,250625;list(c(639440, 639440, 639430, 639430, 639440, 7691480, 7691470, 7691470, 7691480, 7691480))
"1217";1218;0,514615842803323;243,117937620194;2023-08-31;NA;NA;NA;NA;NA;NA;list(c(639450, 639450, 639440, 639440, 639450, 7691480, 7691470, 7691470, 7691480, 7691480))
"1218";1219;0,444127916620346;230,342587068382;2023-08-18;NA;NA;NA;NA;NA;NA;list(c(639460, 639460, 639450, 639450, 639460, 7691480, 7691470, 7691470, 7691480, 7691480))
"1219";1220;0,397721665925928;226,183080855873;2023-08-14;NA;NA;NA;NA;NA;NA;list(c(639470, 639470, 639460, 639460, 639470, 7691480, 7691470, 7691470, 7691480, 7691480))
"1220";1221;0,46465743384033;223,728312619241;2023-08-11;NA;NA;NA;NA;NA;NA;list(c(639480, 639480, 639470, 639470, 639480, 7691480, 7691470, 7691470, 7691480, 7691480))
"1221";1222;0,476835721812677;223,748175171848;2023-08-11;NA;NA;NA;NA;NA;NA;list(c(639490, 639490, 639480, 639480, 639490, 7691480, 7691470, 7691470, 7691480, 7691480))
"1222";1223;0,482195030686853;230,044620205925;2023-08-18;NA;NA;NA;NA;NA;NA;list(c(639500, 639500, 639490, 639490, 639500, 7691480, 7691470, 7691470, 7691480, 7691480))
"1223";1224;0,481481931550661;222,377919200539;2023-08-10;NA;NA;NA;NA;NA;NA;list(c(639510, 639510, 639500, 639500, 639510, 7691480, 7691470, 7691470, 7691480, 7691480))
"1224";1225;0,504455266476725;226,161627307309;2023-08-14;NA;NA;NA;NA;NA;NA;list(c(639520, 639520, 639510, 639510, 639520, 7691480, 7691470, 7691470, 7691480, 7691480))
"1225";1226;0,225471411633407;214,80832714081;2023-08-02;NA;NA;NA;NA;NA;NA;list(c(639180, 639180, 639170, 639170, 639180, 7691470, 7691460, 7691460, 7691470, 7691470))
"1226";1227;0,310533583171491;230,27674920392;2023-08-18;NA;NA;NA;NA;NA;NA;list(c(639190, 639190, 639180, 639180, 639190, 7691470, 7691460, 7691460, 7691470, 7691470))
"1227";1228;0,265914486659312;229,970699438662;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639200, 639200, 639190, 639190, 639200, 7691470, 7691460, 7691460, 7691470, 7691470))
"1228";1229;0,208141097602493;228,68702806524;2023-08-16;0,064375;0,080425;0,012575;0,019325;40000;0,044175;list(c(639210, 639210, 639200, 639200, 639210, 7691470, 7691460, 7691460, 7691470, 7691470))
"1229";1230;0,231583247761591;228,208577656751;2023-08-16;0,101025;0,07415;0,024925;0,013175;40000;0,05331875;list(c(639220, 639220, 639210, 639210, 639220, 7691470, 7691460, 7691460, 7691470, 7691470))
"1230";1231;0,281162951039732;227,590224733267;2023-08-15;0,013325;0,003325;2e-04;0,00035;40000;0,0043;list(c(639230, 639230, 639220, 639220, 639230, 7691470, 7691460, 7691460, 7691470, 7691470))
"1231";1232;0,28275550561375;226,391183448519;2023-08-14;0,0139;5e-05;0,00015;0,000275;40000;0,00359375;list(c(639240, 639240, 639230, 639230, 639240, 7691470, 7691460, 7691460, 7691470, 7691470))
"1232";1233;0,275142078364297;225,494169808313;2023-08-13;0,278975;0,006375;0,0039;0,003975;40000;0,07330625;list(c(639250, 639250, 639240, 639240, 639250, 7691470, 7691460, 7691460, 7691470, 7691470))
"1233";1234;0,248096673109103;224,968035114129;2023-08-12;0,7548;0,010525;0,0089;0,00035;40000;0,19364375;list(c(639260, 639260, 639250, 639250, 639260, 7691470, 7691460, 7691460, 7691470, 7691470))
"1234";1235;0,250789765324043;300,407689013326;2023-10-27;0,20547263681592;0,103109452736318;0,032636815920398;0,0462437810945274;40200;0,0968656716417911;list(c(639270, 639270, 639260, 639260, 639270, 7691470, 7691460, 7691460, 7691470, 7691470))
"1235";1236;0,261545440982445;214,806561626865;2023-08-02;0,017375;0,0819;0,0254;0,017925;40000;0,03565;list(c(639280, 639280, 639270, 639270, 639280, 7691470, 7691460, 7691460, 7691470, 7691470))
"1236";1237;0,371309830465179;225,655074034879;2023-08-13;0;0;0,000175;0;40000;4,375e-05;list(c(639290, 639290, 639280, 639280, 639290, 7691470, 7691460, 7691460, 7691470, 7691470))
"1237";1238;0,390356083535153;232,716055653509;2023-08-20;0;0;0;0;40000;0;list(c(639300, 639300, 639290, 639290, 639300, 7691470, 7691460, 7691460, 7691470, 7691470))
"1238";1239;0,394888777445885;220,726286115736;2023-08-08;0,0028;0,0378;0,0055;0,000275;40000;0,01159375;list(c(639310, 639310, 639300, 639300, 639310, 7691470, 7691460, 7691460, 7691470, 7691470))
"1239";1240;0,390390032080177;220,101121763291;2023-08-08;5e-05;0;7,5e-05;0;40000;3,125e-05;list(c(639320, 639320, 639310, 639310, 639320, 7691470, 7691460, 7691460, 7691470, 7691470))
"1240";1241;0,366327360774449;222,383836064822;2023-08-10;0,238;0;0;0;40000;0,0595;list(c(639330, 639330, 639320, 639320, 639330, 7691470, 7691460, 7691460, 7691470, 7691470))
"1241";1242;0,364424030543887;221,567836648908;2023-08-09;0,658925;0,001975;0;0;40000;0,165225;list(c(639340, 639340, 639330, 639330, 639340, 7691470, 7691460, 7691460, 7691470, 7691470))
"1242";1243;0,417776958973263;225,87872025463;2023-08-13;0,986125;0,23735;0,0272;0,001675;40000;0,3130875;list(c(639350, 639350, 639340, 639340, 639350, 7691470, 7691460, 7691460, 7691470, 7691470))
"1243";1244;0,429646335251164;230,292184665475;2023-08-18;1;0,34935;0,0135;0,00365;40000;0,341625;list(c(639360, 639360, 639350, 639350, 639360, 7691470, 7691460, 7691460, 7691470, 7691470))
"1244";1245;0,392104584512708;250,263073507085;2023-09-07;1;0,384575;0,046875;0,0027;40000;0,3585375;list(c(639370, 639370, 639360, 639360, 639370, 7691470, 7691460, 7691460, 7691470, 7691470))
"1245";1246;0,471379434309711;290,329929410065;2023-10-17;1;0,51775;0,079375;0,00035;40000;0,39936875;list(c(639380, 639380, 639370, 639370, 639380, 7691470, 7691460, 7691460, 7691470, 7691470))
"1246";1247;0,341633681833628;233,458230778229;2023-08-21;1;0,63365;0,063175;0,00965;40000;0,42661875;list(c(639390, 639390, 639380, 639380, 639390, 7691470, 7691460, 7691460, 7691470, 7691470))
"1247";1248;0,349731148409774;227,960914441046;2023-08-15;1;0,678025;0,067475;0,0018;40000;0,436825;list(c(639400, 639400, 639390, 639390, 639400, 7691470, 7691460, 7691460, 7691470, 7691470))
"1248";1249;0,39543484038586;233,762416076053;2023-08-21;1;0,734025;0,044075;0,034475;40000;0,45314375;list(c(639410, 639410, 639400, 639400, 639410, 7691470, 7691460, 7691460, 7691470, 7691470))
"1249";1250;0,461146069967072;240,668606638745;2023-08-28;1;0,6914;0,113875;0,00015;40000;0,45135625;list(c(639420, 639420, 639410, 639410, 639420, 7691470, 7691460, 7691460, 7691470, 7691470))
"1250";1251;0,470138288954331;233,042257081295;2023-08-21;1;0,566575;0,0276;0;40000;0,39854375;list(c(639430, 639430, 639420, 639420, 639430, 7691470, 7691460, 7691460, 7691470, 7691470))
"1251";1252;0,459488336360664;227,919494550504;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639440, 639440, 639430, 639430, 639440, 7691470, 7691460, 7691460, 7691470, 7691470))
"1252";1253;0,433163439796772;228,995697073788;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639450, 639450, 639440, 639440, 639450, 7691470, 7691460, 7691460, 7691470, 7691470))
"1253";1254;0,393965277806274;228,120298912756;2023-08-16;NA;NA;NA;NA;NA;NA;list(c(639460, 639460, 639450, 639450, 639460, 7691470, 7691460, 7691460, 7691470, 7691470))
"1254";1255;0,421454292125418;220,467068859223;2023-08-08;NA;NA;NA;NA;NA;NA;list(c(639470, 639470, 639460, 639460, 639470, 7691470, 7691460, 7691460, 7691470, 7691470))
"1255";1256;0,501947380391357;227,693019127812;2023-08-15;NA;NA;NA;NA;NA;NA;list(c(639480, 639480, 639470, 639470, 639480, 7691470, 7691460, 7691460, 7691470, 7691470))
"1256";1257;0,487084056498134;223,754712212049;2023-08-11;NA;NA;NA;NA;NA;NA;list(c(639490, 639490, 639480, 639480, 639490, 7691470, 7691460, 7691460, 7691470, 7691470))
"1257";1258;0,478889748970687;235,101980133899;2023-08-23;NA;NA;NA;NA;NA;NA;list(c(639500, 639500, 639490, 639490, 639500, 7691470, 7691460, 7691460, 7691470, 7691470))
"1258";1259;0,493523702491075;243,120601173301;2023-08-31;NA;NA;NA;NA;NA;NA;list(c(639510, 639510, 639500, 639500, 639510, 7691470, 7691460, 7691460, 7691470, 7691470))
"1259";1260;0,480323805910302;223,351794728842;2023-08-11;NA;NA;NA;NA;NA;NA;list(c(639520, 639520, 639510, 639510, 639520, 7691470, 7691460, 7691460, 7691470, 7691470))
"1260";1261;0,223732215268683;229,729841796037;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639180, 639180, 639170, 639170, 639180, 7691460, 7691450, 7691450, 7691460, 7691460))
"1261";1262;0,263952404697193;230,409048476973;2023-08-18;NA;NA;NA;NA;NA;NA;list(c(639190, 639190, 639180, 639180, 639190, 7691460, 7691450, 7691450, 7691460, 7691460))
"1262";1263;0,262779138247424;229,958068635799;2023-08-17;NA;NA;NA;NA;NA;NA;list(c(639200, 639200, 639190, 639190, 639200, 7691460, 7691450, 7691450, 7691460, 7691460))
"1263";1264;0,253704290858877;230,51563748041;2023-08-18;0,870475;0,02655;0,0159;0,00175;40000;0,22866875;list(c(639210, 639210, 639200, 639200, 639210, 7691460, 7691450, 7691450, 7691460, 7691460))
"1264";1265;0,243924519600114;230,00523490024;2023-08-18;0,82145;0,0774;0,003025;0,008775;40000;0,2276625;list(c(639220, 639220, 639210, 639210, 639220, 7691460, 7691450, 7691450, 7691460, 7691460))
"1265";1266;0,268942628346849;227,128835187254;2023-08-15;0,089275;0,105975;0,0427;0,01135;40000;0,062325;list(c(639230, 639230, 639220, 639220, 639230, 7691460, 7691450, 7691450, 7691460, 7691460))
"1266";1267;0,309027705108747;227,196285583228;2023-08-15;0,25155;0,000875;0,000625;0;40000;0,0632625;list(c(639240, 639240, 639230, 639230, 639240, 7691460, 7691450, 7691450, 7691460, 7691460))
"1267";1268;0,298674327954359;228,198320616637;2023-08-16;0,7216;0,000575;0,000525;0,000275;40000;0,18074375;list(c(639250, 639250, 639240, 639240, 639250, 7691460, 7691450, 7691450, 7691460, 7691460))
"1268";1269;0,2321126937386;228,934861536811;2023-08-16;0,452;0,07115;0,052475;0,039175;40000;0,1537;list(c(639260, 639260, 639250, 639250, 639260, 7691460, 7691450, 7691450, 7691460, 7691460))
"1269";1270;0,170002153521637;223,077265426007;2023-08-11;0,0312935323383085;0,258830845771144;0,13047263681592;0,186691542288557;40200;0,151822139303483;list(c(639270, 639270, 639260, 639260, 639270, 7691460, 7691450, 7691450, 7691460, 7691460))
"1270";1271;0,257906816135801;219,223189163684;2023-08-07;0,00665;0,013725;0,0038;0,007825;40000;0,008;list(c(639280, 639280, 639270, 639270, 639280, 7691460, 7691450, 7691450, 7691460, 7691460))
"1271";1272;0,377224833930086;220,219870879719;2023-08-08;2,5e-05;5e-04;0,000325;0;40000;0,0002125;list(c(639290, 639290, 639280, 639280, 639290, 7691460, 7691450, 7691450, 7691460, 7691460))
"1272";1273;0,386197992418602;220,989041052668;2023-08-08;0,11645;0;0;0;40000;0,0291125;list(c(639300, 639300, 639290, 639290, 639300, 7691460, 7691450, 7691450, 7691460, 7691460))
"1273";1274;0,406800457829377;226,56903293317;2023-08-14;0,51435;2,5e-05;0;0;40000;0,12859375;list(c(639310, 639310, 639300, 639300, 639310, 7691460, 7691450, 7691450, 7691460, 7691460))
"1274";1275;0,390013638228993;227,808139230063;2023-08-15;0,71355;0,020925;0,00275;0;40000;0,18430625;list(c(639320, 639320, 639310, 639310, 639320, 7691460, 7691450, 7691450, 7691460, 7691460))
